AREA_TITLE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY,LOC_QUOTIENT
"Los Angeles-Long Beach-Anaheim, CA",Biological technicians,,2300,23.4,0.427,20.59,42820,3.1,13.45,15.48,19.24,24.74,30.36,27990,32190,40020,51450,63150,,,
"Los Angeles-Long Beach-Anaheim, CA",Chemical technicians,,2050,10.6,0.380,20.87,43410,3.0,12.45,16.90,20.86,24.67,29.22,25910,35150,43400,51310,60780,,,
"Los Angeles-Long Beach-Anaheim, CA",Geological and petroleum technicians,,160,36.0,0.029,30.29,63000,7.7,16.81,19.19,26.78,33.93,47.46,34970,39910,55710,70580,98710,,,
"Los Angeles-Long Beach-Anaheim, CA",Nuclear technicians,,60,41.7,0.011,24.55,51060,9.0,14.18,20.06,26.00,29.56,31.79,29490,41720,54090,61490,66130,,,
"Los Angeles-Long Beach-Anaheim, CA",Social science research assistants,,680,30.3,0.126,19.97,41530,3.2,13.71,16.08,19.14,23.24,27.16,28510,33450,39810,48330,56490,,,
"Los Angeles-Long Beach-Anaheim, CA","Environmental science and protection technicians, including health",,810,21.5,0.150,27.67,57560,4.0,15.69,21.31,27.14,33.77,40.22,32630,44320,56450,70250,83660,,,
"Los Angeles-Long Beach-Anaheim, CA",Forensic science technicians,,620,3.0,0.115,34.58,71920,1.9,21.62,26.78,33.26,43.45,51.71,44980,55710,69190,90380,107560,,,
"Los Angeles-Long Beach-Anaheim, CA","Life, physical, and social science technicians, all other",,1720,20.9,0.319,20.62,42890,3.5,11.79,15.32,19.90,24.43,31.76,24530,31870,41390,50820,66060,,,
"Los Angeles-Long Beach-Anaheim, CA",Community and social services occupations,major,70960,2.8,13.152,24.27,50490,3.9,12.36,16.31,22.36,30.63,40.36,25710,33930,46510,63720,83940,,,
"Los Angeles-Long Beach-Anaheim, CA",Substance abuse and behavioral disorder counselors,,2790,12.2,0.516,16.12,33540,3.7,10.78,12.32,14.63,18.48,22.54,22420,25630,30430,38430,46880,,,
"Los Angeles-Long Beach-Anaheim, CA","Educational, vocational, and school counselors",,10380,9.6,1.924,29.87,62120,3.3,16.55,20.70,26.27,39.68,49.30,34420,43060,54630,82530,102530,,,
"Los Angeles-Long Beach-Anaheim, CA",Marriage and family therapists,,2190,12.0,0.405,24.18,50300,2.9,16.45,19.57,23.91,28.74,32.46,34210,40710,49740,59780,67520,,,
"Los Angeles-Long Beach-Anaheim, CA",Mental health counselors,,2480,13.6,0.460,22.05,45870,12.2,11.24,13.09,17.57,24.86,45.29,23380,27220,36540,51700,94200,,,
"Los Angeles-Long Beach-Anaheim, CA",Rehabilitation counselors,,1690,20.1,0.314,17.04,35450,5.0,9.77,11.90,15.27,19.94,28.41,20330,24750,31750,41470,59100,,,
"Los Angeles-Long Beach-Anaheim, CA","Counselors, all other",,1360,7.5,0.252,22.96,47750,5.9,14.99,17.70,20.92,26.46,36.80,31170,36820,43510,55040,76550,,,
"Los Angeles-Long Beach-Anaheim, CA","Child, family, and school social workers",,9640,5.3,1.787,24.63,51220,7.8,14.41,18.46,23.72,29.21,39.24,29970,38390,49340,60750,81630,,,
"Los Angeles-Long Beach-Anaheim, CA",Medical and public health social workers,,4250,8.9,0.787,27.26,56690,2.6,15.95,21.03,26.74,33.44,40.00,33170,43750,55610,69540,83190,,,
"Los Angeles-Long Beach-Anaheim, CA",Mental health and substance abuse social workers,,5600,7.0,1.038,21.89,45520,3.9,13.42,15.67,19.65,27.21,33.50,27910,32590,40880,56600,69670,,,
"Los Angeles-Long Beach-Anaheim, CA","Social workers, all other",,5180,5.4,0.961,27.81,57850,3.0,16.57,20.88,27.00,34.63,41.36,34460,43440,56160,72020,86030,,,
"Los Angeles-Long Beach-Anaheim, CA",Health educators,,3070,16.6,0.569,21.03,43730,3.8,12.26,14.75,18.37,25.72,33.95,25510,30690,38200,53510,70620,,,
"Los Angeles-Long Beach-Anaheim, CA",Social and human service assistants,,10540,5.9,1.954,17.29,35970,3.7,10.73,13.31,16.84,20.69,25.03,22320,27690,35030,43030,52060,,,
"Los Angeles-Long Beach-Anaheim, CA","Community and social service specialists, all other",,5340,7.7,0.989,22.33,46450,6.2,10.39,13.15,21.22,30.68,35.57,21610,27350,44130,63810,73990,,,
"Los Angeles-Long Beach-Anaheim, CA",Clergy,,1150,10.6,0.213,34.97,72730,3.7,20.26,23.71,31.72,42.62,55.13,42150,49310,65990,88650,114680,,,
"Los Angeles-Long Beach-Anaheim, CA","Directors, religious activities and education",,740,10.2,0.138,23.24,48340,5.8,9.48,14.77,19.35,30.98,40.41,19710,30730,40240,64440,84050,,,
"Los Angeles-Long Beach-Anaheim, CA","Religious workers, all other",,**,**,**,11.61,24140,10.7,8.30,8.62,9.14,14.12,18.03,17270,17920,19020,29370,37510,,,
"Los Angeles-Long Beach-Anaheim, CA",Legal occupations,major,51890,2.4,9.619,57.71,120040,3.0,21.04,30.21,48.86,79.00,#,43770,62840,101630,164330,#,,,
"Los Angeles-Long Beach-Anaheim, CA",Lawyers,,31730,3.6,5.881,74.85,155690,3.0,36.78,48.72,69.28,#,#,76500,101330,144100,#,#,,,
"Los Angeles-Long Beach-Anaheim, CA","Arbitrators, mediators, and conciliators",,400,28.6,0.074,40.73,84720,10.5,17.62,20.24,34.82,58.18,#,36660,42090,72430,121010,#,,,
"Los Angeles-Long Beach-Anaheim, CA",Paralegals and legal assistants,,11820,6.0,2.191,28.76,59820,3.0,16.08,21.40,27.48,34.84,44.91,33450,44520,57160,72460,93420,,,
"Los Angeles-Long Beach-Anaheim, CA",Law clerks,,2140,16.3,0.396,23.61,49120,10.3,10.81,15.49,23.39,31.83,34.86,22490,32220,48650,66210,72520,,,
"Los Angeles-Long Beach-Anaheim, CA","Title examiners, abstractors, and searchers",,1690,17.4,0.313,26.83,55810,3.7,14.51,18.36,25.23,33.59,42.69,30180,38190,52480,69860,88800,,,
"Los Angeles-Long Beach-Anaheim, CA","Legal support workers, all other",,2100,6.4,0.389,28.04,58320,2.3,16.64,21.32,26.48,33.48,40.83,34610,44340,55070,69630,84940,,,
"Los Angeles-Long Beach-Anaheim, CA","Education, training, and library occupations",major,338030,1.9,62.654,27.36,56910,2.0,12.44,17.45,24.86,35.45,44.65,25880,36290,51700,73730,92870,,,
"Los Angeles-Long Beach-Anaheim, CA","Business teachers, postsecondary",,2200,12.9,0.408,*,93500,2.5,*,*,*,*,*,51670,71050,90870,107810,145120,True,,
"Los Angeles-Long Beach-Anaheim, CA","Computer science teachers, postsecondary",,1280,21.3,0.238,*,87890,2.7,*,*,*,*,*,45420,60810,80150,106760,150110,True,,
"Los Angeles-Long Beach-Anaheim, CA","Mathematical science teachers, postsecondary",,2150,7.3,0.398,*,86000,2.7,*,*,*,*,*,46650,58950,82870,110190,135190,True,,
"Los Angeles-Long Beach-Anaheim, CA","Architecture teachers, postsecondary",,**,**,**,*,83350,4.8,*,*,*,*,*,47180,61570,79180,100810,135770,True,,
"Los Angeles-Long Beach-Anaheim, CA","Engineering teachers, postsecondary",,**,**,**,*,95720,3.0,*,*,*,*,*,35380,65120,91920,123760,154780,True,,
"Los Angeles-Long Beach-Anaheim, CA","Biological science teachers, postsecondary",,**,**,**,*,90050,4.1,*,*,*,*,*,46340,61120,83630,108840,141290,True,,
"Los Angeles-Long Beach-Anaheim, CA","Atmospheric, earth, marine, and space sciences teachers, postsecondary",,810,29.7,0.149,*,91180,2.0,*,*,*,*,*,50680,66900,87590,111970,140480,True,,
"Los Angeles-Long Beach-Anaheim, CA","Chemistry teachers, postsecondary",,840,35.5,0.155,*,87520,2.9,*,*,*,*,*,46990,60390,79070,107410,139770,True,,
"Los Angeles-Long Beach-Anaheim, CA","Environmental science teachers, postsecondary",,60,49.0,0.012,*,95740,21.7,*,*,*,*,*,40540,54190,80850,108600,#,True,,
"Los Angeles-Long Beach-Anaheim, CA","Physics teachers, postsecondary",,460,43.0,0.086,*,91060,2.8,*,*,*,*,*,51020,63270,85000,109410,139830,True,,
"Los Angeles-Long Beach-Anaheim, CA","Anthropology and archeology teachers, postsecondary",,260,17.6,0.047,*,80660,2.2,*,*,*,*,*,49400,61000,79100,98030,116030,True,,
"Los Angeles-Long Beach-Anaheim, CA","Area, ethnic, and cultural studies teachers, postsecondary",,240,21.8,0.044,*,78370,3.4,*,*,*,*,*,42100,54810,71250,97820,117790,True,,
"Los Angeles-Long Beach-Anaheim, CA","Economics teachers, postsecondary",,400,12.7,0.073,*,84150,3.2,*,*,*,*,*,45280,61030,81260,101630,128130,True,,
"Los Angeles-Long Beach-Anaheim, CA","Geography teachers, postsecondary",,80,15.2,0.015,*,91020,6.1,*,*,*,*,*,52520,70700,86590,108860,146620,True,,
"Los Angeles-Long Beach-Anaheim, CA","Political science teachers, postsecondary",,450,12.1,0.084,*,87130,2.5,*,*,*,*,*,46970,62220,84370,105720,138820,True,,
"Los Angeles-Long Beach-Anaheim, CA","Psychology teachers, postsecondary",,1760,10.4,0.327,*,81340,2.3,*,*,*,*,*,47770,59020,78260,98200,127120,True,,
"Los Angeles-Long Beach-Anaheim, CA","Sociology teachers, postsecondary",,580,11.1,0.107,*,96670,3.9,*,*,*,*,*,45900,62390,90730,126320,161090,True,,
"Los Angeles-Long Beach-Anaheim, CA","Social sciences teachers, postsecondary, all other",,160,18.7,0.030,*,85580,2.5,*,*,*,*,*,51700,62140,83630,106000,131010,True,,
"Los Angeles-Long Beach-Anaheim, CA","Health specialties teachers, postsecondary",,3790,9.6,0.703,*,87850,7.0,*,*,*,*,*,42870,54840,75390,107150,151430,True,,
"Los Angeles-Long Beach-Anaheim, CA","Nursing instructors and teachers, postsecondary",,1420,11.6,0.264,*,81140,4.0,*,*,*,*,*,47350,59260,77250,103460,124840,True,,
"Los Angeles-Long Beach-Anaheim, CA","Education teachers, postsecondary",,2020,32.1,0.375,*,73150,1.9,*,*,*,*,*,47140,58510,71420,83120,104360,True,,
"Los Angeles-Long Beach-Anaheim, CA","Library science teachers, postsecondary",,100,29.3,0.019,*,74360,2.5,*,*,*,*,*,52560,62240,74660,87530,99340,True,,
"Los Angeles-Long Beach-Anaheim, CA","Criminal justice and law enforcement teachers, postsecondary",,330,18.3,0.061,*,74810,4.3,*,*,*,*,*,39290,47210,74790,98740,115460,True,,
"Los Angeles-Long Beach-Anaheim, CA","Law teachers, postsecondary",,400,28.1,0.075,*,104590,5.4,*,*,*,*,*,50560,68090,93270,122410,#,True,,
"Los Angeles-Long Beach-Anaheim, CA","Social work teachers, postsecondary",,100,2.6,0.018,*,105920,4.8,*,*,*,*,*,51840,80880,97920,133000,#,True,,
"Los Angeles-Long Beach-Anaheim, CA","Art, drama, and music teachers, postsecondary",,4870,8.5,0.903,*,85690,2.5,*,*,*,*,*,47630,61530,81270,104690,136610,True,,
"Los Angeles-Long Beach-Anaheim, CA","Communications teachers, postsecondary",,1050,8.8,0.195,*,79930,5.2,*,*,*,*,*,42510,52180,75670,100770,138210,True,,
"Los Angeles-Long Beach-Anaheim, CA","English language and literature teachers, postsecondary",,3110,9.2,0.577,*,78970,2.5,*,*,*,*,*,43860,55420,75690,99120,125220,True,,
"Los Angeles-Long Beach-Anaheim, CA","Foreign language and literature teachers, postsecondary",,1600,20.0,0.297,*,75280,4.6,*,*,*,*,*,34660,43500,72010,95570,129860,True,,
"Los Angeles-Long Beach-Anaheim, CA","History teachers, postsecondary",,680,10.7,0.126,*,83710,2.3,*,*,*,*,*,47860,60620,82100,102260,126250,True,,
"Los Angeles-Long Beach-Anaheim, CA","Philosophy and religion teachers, postsecondary",,650,9.1,0.121,*,76580,3.8,*,*,*,*,*,42170,55660,74530,92860,119050,True,,
"Los Angeles-Long Beach-Anaheim, CA",Graduate teaching assistants,,1970,44.7,0.365,*,33760,5.1,*,*,*,*,*,18810,23510,30340,44060,51490,True,,
"Los Angeles-Long Beach-Anaheim, CA","Home economics teachers, postsecondary",,170,21.7,0.031,*,87510,7.9,*,*,*,*,*,42320,56220,87870,110420,136650,True,,
"Los Angeles-Long Beach-Anaheim, CA","Recreation and fitness studies teachers, postsecondary",,960,9.3,0.178,*,84140,3.5,*,*,*,*,*,43680,54730,80500,107220,137960,True,,
"Los Angeles-Long Beach-Anaheim, CA","Vocational education teachers, postsecondary",,5180,8.0,0.960,30.18,62780,4.0,13.72,19.88,28.63,38.65,50.08,28530,41360,59560,80400,104170,,,
"Los Angeles-Long Beach-Anaheim, CA","Postsecondary teachers, all other",,12440,6.5,2.306,*,87980,6.0,*,*,*,*,*,44050,63350,79280,101790,138890,True,,
"Los Angeles-Long Beach-Anaheim, CA","Preschool teachers, except special education",,17350,6.1,3.216,14.69,30550,2.4,10.01,11.50,13.78,16.99,20.47,20830,23920,28670,35340,42570,,,
"Los Angeles-Long Beach-Anaheim, CA","Kindergarten teachers, except special education",,8360,5.5,1.549,*,56630,4.3,*,*,*,*,*,33840,41950,54380,70910,83990,True,,
"Los Angeles-Long Beach-Anaheim, CA","Elementary school teachers, except special education",,64630,2.5,11.978,*,60600,3.0,*,*,*,*,*,39830,46320,59080,74080,85960,True,,
"Los Angeles-Long Beach-Anaheim, CA","Middle school teachers, except special and vocational education",,14560,6.5,2.699,*,63100,2.3,*,*,*,*,*,36980,46910,62580,78590,92740,True,,
"Los Angeles-Long Beach-Anaheim, CA","Vocational education teachers, middle school",,320,38.7,0.059,*,56570,9.3,*,*,*,*,*,34510,43270,54200,66310,90650,True,,
"Los Angeles-Long Beach-Anaheim, CA","Secondary school teachers, except special and vocational education",,44620,4.1,8.270,*,65480,2.0,*,*,*,*,*,42190,51230,65550,79150,93000,True,,
"Los Angeles-Long Beach-Anaheim, CA","Vocational education teachers, secondary school",,700,19.8,0.130,*,60890,5.1,*,*,*,*,*,38750,47880,58820,74210,88970,True,,
"Los Angeles-Long Beach-Anaheim, CA","Special education teachers, preschool, kindergarten, and elementary school",,7460,4.2,1.382,*,63470,2.7,*,*,*,*,*,43180,49510,63660,76470,86350,True,,
"Los Angeles-Long Beach-Anaheim, CA","Special education teachers, middle school",,1800,15.6,0.333,*,65460,4.1,*,*,*,*,*,42580,53370,63930,78780,93270,True,,
"Los Angeles-Long Beach-Anaheim, CA","Special education teachers, secondary school",,4500,9.7,0.834,*,67080,2.2,*,*,*,*,*,46320,55090,68500,78660,88830,True,,
"Los Angeles-Long Beach-Anaheim, CA","Adult literacy, remedial education, and GED teachers and instructors",,6970,8.1,1.292,36.55,76020,5.6,20.05,28.49,37.95,45.20,50.30,41700,59260,78930,94020,104620,,,
"Los Angeles-Long Beach-Anaheim, CA",Self-enrichment education teachers,,5770,13.6,1.069,20.58,42800,5.7,9.79,13.00,17.16,25.76,36.12,20370,27040,35690,53580,75140,,,
"Los Angeles-Long Beach-Anaheim, CA","Teachers and instructors, all other",,23710,4.6,4.394,*,48710,2.8,*,*,*,*,*,27010,35820,45120,58220,75940,True,,
"Los Angeles-Long Beach-Anaheim, CA",Archivists,,90,12.1,0.016,27.08,56330,8.8,11.45,17.04,24.04,33.12,47.04,23820,35440,50000,68890,97840,,,
"Los Angeles-Long Beach-Anaheim, CA",Curators,,400,30.2,0.073,28.37,59010,2.9,16.38,20.12,26.89,36.73,43.56,34070,41850,55920,76400,90610,,,
"Los Angeles-Long Beach-Anaheim, CA",Museum technicians and conservators,,460,19.0,0.084,20.39,42410,3.6,12.11,16.43,20.23,24.25,27.92,25190,34180,42080,50440,58070,,,
"Los Angeles-Long Beach-Anaheim, CA",Librarians,,3690,3.8,0.683,32.46,67520,1.6,20.25,26.05,32.25,38.80,45.87,42120,54190,67080,80710,95400,,,
"Los Angeles-Long Beach-Anaheim, CA",Library technicians,,3050,4.9,0.565,19.10,39720,1.8,12.61,15.77,18.94,22.16,25.76,26230,32800,39400,46090,53580,,,
"Los Angeles-Long Beach-Anaheim, CA",Audio-visual collections specialists,,200,10.2,0.037,20.02,41640,2.9,13.05,15.13,18.93,24.79,28.89,27150,31480,39370,51560,60080,,,
"Los Angeles-Long Beach-Anaheim, CA",Instructional coordinators,,3890,7.1,0.721,31.73,66000,3.9,16.61,20.38,29.65,38.92,47.30,34550,42390,61670,80950,98380,,,
"Los Angeles-Long Beach-Anaheim, CA",Teacher assistants,,62590,3.3,11.601,*,31460,2.1,*,*,*,*,*,20610,24130,30460,38310,45420,True,,
"Los Angeles-Long Beach-Anaheim, CA","Education, training, and library workers, all other",,5250,6.4,0.973,18.97,39450,6.1,11.42,13.33,16.78,21.98,32.01,23750,27730,34890,45720,66570,,,
"Los Angeles-Long Beach-Anaheim, CA","Arts, design, entertainment, sports, and media occupations",major,142420,3.6,26.397,34.23,71200,2.8,11.61,16.69,25.50,40.87,67.84,24150,34710,53040,85020,141110,,,
"Los Angeles-Long Beach-Anaheim, CA",Art directors,,3630,5.4,0.673,50.67,105390,2.3,23.82,30.81,43.43,63.28,#,49540,64090,90330,131620,#,,,
"Los Angeles-Long Beach-Anaheim, CA",Craft artists,,370,26.0,0.069,24.51,50970,6.5,12.90,15.94,24.08,31.64,38.00,26840,33160,50080,65800,79050,,,
"Los Angeles-Long Beach-Anaheim, CA","Fine artists, including painters, sculptors, and illustrators",,950,22.4,0.176,33.85,70420,6.5,15.25,20.77,30.55,41.62,58.14,31720,43200,63550,86570,120930,,,
"Los Angeles-Long Beach-Anaheim, CA",Multi-media artists and animators,,5540,12.6,1.026,36.22,75330,2.7,18.73,24.90,32.31,43.53,55.51,38960,51790,67200,90530,115460,,,
"Los Angeles-Long Beach-Anaheim, CA","Artists and related workers, all other",,510,24.4,0.094,33.18,69020,4.0,15.18,23.08,33.66,38.41,46.67,31580,48010,70010,79890,97070,,,
"Los Angeles-Long Beach-Anaheim, CA",Commercial and industrial designers,,1220,12.9,0.225,33.30,69250,3.4,18.02,23.39,32.48,40.97,51.21,37490,48650,67560,85210,106520,,,
"Los Angeles-Long Beach-Anaheim, CA",Fashion designers,,3240,12.5,0.600,40.40,84020,7.5,16.83,21.77,33.51,47.69,77.39,35020,45280,69710,99190,160970,,,
"Los Angeles-Long Beach-Anaheim, CA",Floral designers,,1310,16.1,0.243,13.62,28330,4.0,9.36,10.72,13.12,15.59,18.25,19460,22300,27300,32430,37960,,,
"Los Angeles-Long Beach-Anaheim, CA",Graphic designers,,13730,4.6,2.544,27.50,57200,2.9,14.62,18.91,24.99,33.81,44.05,30400,39330,51980,70310,91620,,,
"Los Angeles-Long Beach-Anaheim, CA",Interior designers,,2630,14.7,0.487,28.09,58430,5.2,14.55,18.26,24.35,36.16,45.03,30260,37980,50650,75220,93660,,,
"Los Angeles-Long Beach-Anaheim, CA",Merchandise displayers and window trimmers,,4540,11.2,0.841,14.01,29140,3.0,9.28,10.41,12.27,15.69,21.34,19300,21650,25520,32640,44390,,,
"Los Angeles-Long Beach-Anaheim, CA",Set and exhibit designers,,870,20.7,0.161,32.32,67220,6.5,14.96,18.25,24.59,46.80,59.94,31120,37960,51140,97340,124680,,,
"Los Angeles-Long Beach-Anaheim, CA","Designers, all other",,1180,33.2,0.218,19.50,40550,12.7,9.61,11.29,14.97,23.19,37.75,19980,23480,31130,48240,78520,,,
"Los Angeles-Long Beach-Anaheim, CA",Producers and directors,,15740,10.1,2.917,62.88,130780,4.2,22.21,36.05,54.31,#,#,46190,74980,112970,#,#,,,
"Los Angeles-Long Beach-Anaheim, CA",Coaches and scouts,,7890,10.6,1.463,*,38720,3.6,*,*,*,*,*,20850,25460,33440,46600,60950,True,,
"Los Angeles-Long Beach-Anaheim, CA","Umpires, referees, and other sports officials",,**,**,**,*,25320,5.8,*,*,*,*,*,17500,18480,20900,25960,39470,True,,
"Los Angeles-Long Beach-Anaheim, CA",Dancers,,1340,28.5,0.249,13.58,*,13.2,8.29,8.63,9.20,20.52,24.00,*,*,*,*,*,,True,
"Los Angeles-Long Beach-Anaheim, CA",Choreographers,,970,32.2,0.179,22.36,46500,9.3,11.41,13.93,18.81,28.10,34.40,23730,28970,39130,58450,71550,,,
"Los Angeles-Long Beach-Anaheim, CA",Music directors and composers,,520,23.3,0.096,37.50,78010,21.4,12.34,18.75,24.96,42.10,#,25660,38990,51910,87560,#,,,
"Los Angeles-Long Beach-Anaheim, CA",Musicians and singers,,4850,23.0,0.898,31.21,*,9.3,12.47,20.19,25.25,33.24,51.76,*,*,*,*,*,,True,
"Los Angeles-Long Beach-Anaheim, CA","Entertainers and performers, sports and related workers, all other",,**,**,**,17.80,*,4.1,9.14,10.57,13.54,19.96,27.73,*,*,*,*,*,,True,
"Los Angeles-Long Beach-Anaheim, CA",Radio and television announcers,,970,20.5,0.181,29.48,61320,10.6,10.06,11.88,17.22,29.31,77.32,20930,24710,35830,60970,160820,,,
"Los Angeles-Long Beach-Anaheim, CA",Public address system and other announcers,,300,36.7,0.056,*,*,*,*,*,*,*,*,*,*,*,*,*,,,
"Los Angeles-Long Beach-Anaheim, CA",Broadcast news analysts,,340,33.5,0.063,30.98,64440,7.9,13.50,16.16,25.83,34.38,59.21,28080,33620,53720,71500,123150,,,
"Los Angeles-Long Beach-Anaheim, CA",Reporters and correspondents,,1530,16.5,0.284,21.26,44220,4.0,12.60,14.62,18.66,24.77,34.43,26210,30410,38820,51520,71600,,,
"Los Angeles-Long Beach-Anaheim, CA",Public relations specialists,,10840,7.9,2.010,31.61,65750,3.8,16.57,20.94,28.40,37.47,48.98,34470,43550,59080,77940,101880,,,
"Los Angeles-Long Beach-Anaheim, CA",Editors,,4900,8.4,0.908,31.32,65150,4.1,14.30,18.90,27.02,36.63,52.02,29750,39310,56210,76190,108190,,,
"Los Angeles-Long Beach-Anaheim, CA",Technical writers,,2100,6.4,0.389,37.18,77330,4.6,19.56,26.70,34.79,43.79,57.65,40680,55530,72370,91090,119910,,,
"Los Angeles-Long Beach-Anaheim, CA",Writers and authors,,3720,8.0,0.689,49.48,102910,6.5,18.46,22.63,33.00,67.18,#,38400,47060,68650,139730,#,,,
"Los Angeles-Long Beach-Anaheim, CA",Interpreters and translators,,2040,8.4,0.379,24.14,50220,6.1,12.06,16.98,24.50,31.33,34.72,25090,35310,50960,65160,72220,,,
"Los Angeles-Long Beach-Anaheim, CA","Media and communication workers, all other",,4540,12.3,0.841,29.50,61360,3.0,11.76,15.05,25.54,39.71,49.97,24470,31310,53110,82600,103940,,,
"Los Angeles-Long Beach-Anaheim, CA",Audio and video equipment technicians,,4650,11.7,0.861,23.73,49350,3.3,11.59,15.48,21.19,30.54,40.31,24100,32190,44070,63520,83840,,,
"Los Angeles-Long Beach-Anaheim, CA",Broadcast technicians,,1550,12.1,0.287,18.82,39140,3.9,10.09,11.74,15.37,23.19,33.37,20990,24420,31960,48230,69420,,,
"Los Angeles-Long Beach-Anaheim, CA",Sound engineering technicians,,2650,16.9,0.492,35.91,74680,7.1,15.20,19.43,26.95,41.65,62.92,31610,40420,56050,86630,130870,,,
"Los Angeles-Long Beach-Anaheim, CA",Photographers,,2050,11.1,0.380,26.74,55630,11.8,10.30,13.84,21.98,27.94,46.83,21430,28790,45710,58110,97410,,,
"Los Angeles-Long Beach-Anaheim, CA","Camera operators, television, video, and motion picture",,2210,14.5,0.409,32.84,68300,8.5,12.98,14.94,22.43,45.97,65.60,26990,31070,46660,95620,136450,,,
"Los Angeles-Long Beach-Anaheim, CA",Film and video editors,,4920,13.5,0.913,42.97,89370,4.9,16.14,20.60,34.38,56.71,#,33580,42850,71510,117960,#,,,
"Los Angeles-Long Beach-Anaheim, CA","Media and communication equipment workers, all other",,3560,10.5,0.661,29.54,61450,4.1,13.65,17.74,26.07,39.49,49.96,28390,36890,54220,82150,103910,,,
