PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",19-1042,"Medical Scientists, Except Epidemiologists",,7180,19.4,1.382,1.877,35.35,73530,2.4,20.71,26.08,34.67,42.44,50.76,43080,54250,72110,88280,105590,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",19-1099,"Life Scientists, All Other",,**,**,**,**,41.48,86270,8.7,20.15,25.26,34.18,56.2,73.64,41910,52530,71100,116900,153180,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",19-2011,Astronomers,,230,8.7,0.044,3.032,36,74880,2.9,23.15,25.31,28.9,44.39,58.12,48160,52640,60120,92320,120880,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",19-2012,Physicists,,1100,26.5,0.212,1.598,42.75,88920,5.8,24.28,28.93,40.61,53.28,66.33,50500,60170,84460,110830,137970,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",19-2021,Atmospheric and Space Scientists,,50,26,0.01,0.147,50.85,105770,2.5,41.77,48.63,52.9,52.91,56.74,86880,101150,110040,110050,118020,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",19-2031,Chemists,,2910,11.8,0.56,0.888,32.68,67970,2.8,18.83,23.59,31.41,40.82,49.08,39160,49070,65330,84910,102080,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",19-2032,Materials Scientists,,270,12.7,0.051,0.773,38,79050,3.3,20.64,24.65,36.36,48.02,56.31,42930,51270,75620,99870,117120,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",19-2041,"Environmental Scientists and Specialists, Including Health",,2960,7,0.57,0.887,36.17,75240,2.7,24.49,29.72,34.16,42.66,51.76,50940,61820,71060,88740,107660,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",19-2042,"Geoscientists, Except Hydrologists and Geographers",,1090,19.9,0.21,0.866,39.48,82120,6.4,19.31,25.91,36,49.07,61.62,40160,53890,74880,102060,128170,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",19-2043,Hydrologists,,180,27.3,0.035,0.644,49.09,102110,6.3,27.49,32.86,45.15,57.73,#,57170,68350,93900,120080,#,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",19-2099,"Physical Scientists, All Other",,260,29.5,0.051,0.262,41.43,86180,12.2,15.67,25.12,38.78,52.03,71.78,32600,52260,80660,108230,149300,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",19-3011,Economists,,500,22,0.096,0.921,54.81,114000,18,25.4,32.69,45.25,64.72,#,52840,68000,94110,134620,#,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",19-3022,Survey Researchers,,640,29.7,0.124,0.883,22.87,47580,10.2,9.01,13.84,19.44,26.32,35.96,18730,28790,40440,54750,74790,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",19-3031,"Clinical, Counseling, and School Psychologists",,5350,6.4,1.031,1.301,37.95,78940,5.2,17.86,24.91,35.32,47.16,57.68,37160,51800,73460,98090,119980,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",19-3039,"Psychologists, All Other",,390,42.5,0.075,0.892,42.73,88870,2.6,16.68,26.25,48.93,56.96,62.95,34690,54610,101780,118480,130930,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",19-3041,Sociologists,,**,**,**,**,35.1,73010,3.1,25.47,30.35,34.17,39.73,45.5,52990,63140,71080,82640,94640,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",19-3051,Urban and Regional Planners,,2420,14.8,0.465,1.522,37.75,78520,2.7,24.56,28.01,35.84,45.4,55.13,51090,58250,74550,94430,114660,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",19-3091,Anthropologists and Archeologists,,130,24.3,0.026,0.648,29.18,60690,4,17.02,20.66,26.43,35.79,47.9,35400,42970,54980,74440,99640,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",19-3093,Historians,,**,**,**,**,33.23,69120,3.4,23.76,25.88,33.19,40.97,44.2,49420,53840,69040,85230,91930,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",19-3094,Political Scientists,,210,11.3,0.041,1.166,41.86,87070,12.6,22.08,24.76,28.28,48.72,#,45930,51510,58830,101330,#,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",19-3099,"Social Scientists and Related Workers, All Other",,700,24.6,0.134,0.599,35.46,73750,6.7,24.13,26.91,32.72,41.76,52.39,50190,55970,68050,86870,108960,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",19-4011,Agricultural and Food Science Technicians,,450,11.5,0.087,0.655,15.73,32710,1.8,10.99,12.98,15.03,17.44,21.42,22860,27000,31270,36270,44560,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",19-4021,Biological Technicians,,2160,22.3,0.416,0.725,22.3,46380,1.9,13.54,17.26,22.41,26.97,31.15,28150,35900,46610,56110,64790,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",19-4031,Chemical Technicians,,2420,8.9,0.467,0.999,21.49,44700,2.8,13.24,16.57,20.89,25.45,31.11,27540,34470,43440,52930,64720,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",19-4041,Geological and Petroleum Technicians,,140,32.1,0.027,0.253,33.39,69450,11.2,17.74,20.41,28.49,40.94,60.99,36890,42450,59260,85160,126850,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",19-4051,Nuclear Technicians,,**,**,**,**,41.07,85420,13.3,14.69,25.6,48.88,53.97,57.02,30550,53240,101680,112260,118600,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",19-4061,Social Science Research Assistants,,570,32,0.109,0.536,20.26,42140,2.7,13.85,15.98,19.65,24.51,27.78,28800,33250,40870,50970,57780,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",19-4091,"Environmental Science and Protection Technicians, Including Health",,840,21.5,0.162,0.723,28.23,58710,4,16.75,21.34,27.36,35.13,41.14,34840,44380,56900,73060,85580,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",19-4092,Forensic Science Technicians,,**,**,**,**,35.06,72930,1.9,21.73,26.82,33.66,44.64,52.52,45190,55780,70010,92840,109230,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",19-4093,Forest and Conservation Technicians,,830,3.7,0.16,0.63,19.1,39740,4.4,13.65,15.2,17.08,21.25,28.68,28400,31610,35530,44190,59650,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",19-4099,"Life, Physical, and Social Science Technicians, All Other",,1780,19.1,0.343,0.787,22.57,46940,1.9,14.99,18.23,21.47,26.52,32.27,31170,37910,44650,55170,67120,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",21-0000,Community and Social Service Occupations,major,70550,3.1,13.588,0.908,24.38,50700,4.4,11.78,15.99,22.2,30.93,41.72,24510,33260,46180,64340,86770,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",21-1011,Substance Abuse and Behavioral Disorder Counselors,,3080,14,0.593,0.967,15.18,31570,3.9,9.62,11.72,13.82,17.39,21.62,20010,24390,28740,36160,44980,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",21-1012,"Educational, Guidance, School, and Vocational Counselors",,10330,14.6,1.99,1.024,31.98,66530,4.9,15.64,21.21,28.36,43.89,51.07,32520,44120,58990,91280,106220,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",21-1013,Marriage and Family Therapists,,2500,11,0.482,1.854,24.19,50300,2.8,17.06,19.85,23.28,28.31,32.82,35480,41290,48430,58880,68270,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",21-1014,Mental Health Counselors,,2050,15.1,0.395,0.455,22.67,47160,13.2,11.54,14.07,18.83,24.97,45.1,24000,29260,39160,51940,93810,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",21-1015,Rehabilitation Counselors,,2130,13,0.41,0.467,17.16,35690,4.4,10.33,12.35,15.24,19.4,28,21490,25690,31710,40350,58240,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",21-1019,"Counselors, All Other",,**,**,**,**,20.5,42640,2.9,14.82,17.07,20.08,22.66,27.18,30830,35520,41760,47130,56540,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",21-1021,"Child, Family, and School Social Workers",,9440,5.9,1.819,0.837,24.26,50460,9.1,12.75,17.75,23.51,28.86,39.29,26520,36930,48890,60020,81720,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",21-1022,Healthcare Social Workers,,4160,7.9,0.802,0.712,28.08,58420,2.5,16.77,22.02,27.51,34.01,41.34,34870,45810,57230,70750,85980,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",21-1023,Mental Health and Substance Abuse Social Workers,,4610,6.9,0.887,0.94,22.35,46490,4,13.55,16.24,20.56,27.39,34.2,28180,33780,42770,56960,71130,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",21-1029,"Social Workers, All Other",,5010,6.4,0.965,1.754,28.36,59000,5.4,17.04,21.16,27.5,35.54,41.89,35440,44010,57190,73920,87130,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",21-1091,Health Educators,,2350,17.9,0.453,0.99,21.9,45550,3.9,12.29,15.28,19.22,27.27,35.42,25560,31790,39970,56720,73680,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",21-1093,Social and Human Service Assistants,,11850,6,2.283,0.812,16.72,34770,3.9,10.06,12.69,16.2,20.3,24.36,20920,26390,33700,42230,50660,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",21-1798,"Community and Social Service Specialists, All Other*",,5130,8.4,0.988,1.121,22.16,46090,4.5,9.13,13,21.01,30.83,36.02,18990,27040,43690,64120,74920,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",21-2011,Clergy,,1360,14,0.262,0.778,33.16,68970,4.2,19.71,22.49,29.41,38.73,53.83,41000,46770,61180,80550,111970,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",21-2021,"Directors, Religious Activities and Education",,880,16.5,0.17,1.283,24.06,50040,6.3,12.54,16.18,21.02,31.1,39.59,26080,33660,43730,64690,82340,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",21-2099,"Religious Workers, All Other",,**,**,**,**,12.22,25420,9.6,8.4,8.74,9.3,15.32,20.46,17480,18180,19340,31870,42560,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",23-0000,Legal Occupations,major,49080,3.1,9.454,1.21,60.28,125370,3.6,21.15,31.11,51.57,#,#,43990,64710,107260,#,#,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",23-1011,Lawyers,,30470,3.7,5.869,1.329,78.12,162480,3.5,37.79,51.1,72.4,#,#,78600,106290,150590,#,#,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",23-1012,Judicial Law Clerks,,1740,17.3,0.335,1.693,*,*,*,*,*,*,*,*,*,*,*,*,*,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",23-1022,"Arbitrators, Mediators, and Conciliators",,240,17.5,0.046,0.845,50.14,104300,6.5,20.04,28.51,50.83,74.32,#,41690,59300,105730,154590,#,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",23-2011,Paralegals and Legal Assistants*,,10970,11.1,2.113,1.083,28.95,60210,4.1,15.17,20.91,27.6,35.55,45.51,31560,43490,57410,73950,94660,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",23-2093,"Title Examiners, Abstractors, and Searchers",,1680,19.1,0.323,0.813,25.12,52260,4.2,14.7,17.56,23.27,31.98,37.37,30590,36530,48410,66510,77740,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",23-2099,"Legal Support Workers, All Other",,1950,7.8,0.376,1.134,27.01,56170,3,16.76,20.78,26.07,32.43,39.78,34870,43220,54230,67460,82750,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-0000,"Education, Training, and Library Occupations",major,326810,2.1,62.946,0.946,28.45,59170,2.2,12.72,17.45,25.21,36.52,46.46,26470,36290,52440,75960,96630,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-1011,"Business Teachers, Postsecondary",,2610,12.4,0.503,0.809,*,*,*,*,*,*,*,*,*,*,*,*,*,True,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-1021,"Computer Science Teachers, Postsecondary",,1360,19.3,0.263,1.011,*,*,*,*,*,*,*,*,*,*,*,*,*,True,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-1022,"Mathematical Science Teachers, Postsecondary",,2200,7.3,0.423,1.034,*,*,*,*,*,*,*,*,*,*,*,*,*,True,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-1031,"Architecture Teachers, Postsecondary",,180,20.8,0.035,0.584,*,91570,7.1,*,*,*,*,*,49570,60500,84620,119520,154890,True,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-1032,"Engineering Teachers, Postsecondary",,1410,44.7,0.271,1.001,*,111670,7.2,*,*,*,*,*,43500,80420,112730,144170,#,True,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-1041,"Agricultural Sciences Teachers, Postsecondary",,30,7.4,0.006,0.072,*,110880,6,*,*,*,*,*,56890,77860,100180,157910,#,True,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-1042,"Biological Science Teachers, Postsecondary",,**,**,**,**,*,93210,4.5,*,*,*,*,*,46290,61710,84160,114470,149560,True,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",,870,25.6,0.168,1.998,*,*,*,*,*,*,*,*,*,*,*,*,*,True,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-1052,"Chemistry Teachers, Postsecondary",,780,34.5,0.151,0.907,*,104420,6.4,*,*,*,*,*,49870,66550,90720,132200,#,True,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-1053,"Environmental Science Teachers, Postsecondary",,70,41.7,0.013,0.325,*,110020,9.6,*,*,*,*,*,48300,65170,106760,137670,#,True,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-1054,"Physics Teachers, Postsecondary",,540,34.1,0.105,0.989,*,110420,7.9,*,*,*,*,*,55290,71110,99380,138350,#,True,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-1061,"Anthropology and Archeology Teachers, Postsecondary",,220,15.6,0.043,0.934,*,93930,4.5,*,*,*,*,*,51710,68550,88450,115010,154060,True,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",,340,19,0.066,0.934,*,85900,4.7,*,*,*,*,*,43020,57710,79630,108960,142550,True,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-1063,"Economics Teachers, Postsecondary",,380,13.8,0.073,0.713,*,103540,5,*,*,*,*,*,47040,70520,91670,130720,#,True,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-1064,"Geography Teachers, Postsecondary",,110,10.9,0.021,0.628,*,102370,4.3,*,*,*,*,*,52580,76160,96920,137400,161710,True,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-1065,"Political Science Teachers, Postsecondary",,430,10.8,0.084,0.67,*,92510,2.6,*,*,*,*,*,47740,67750,88700,116810,143260,True,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-1066,"Psychology Teachers, Postsecondary",,1780,13.5,0.343,1.269,*,94300,3.1,*,*,*,*,*,51470,66410,87610,113100,157890,True,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-1067,"Sociology Teachers, Postsecondary",,520,11.7,0.1,0.729,*,101120,4,*,*,*,*,*,48690,69770,93570,138040,#,True,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-1069,"Social Sciences Teachers, Postsecondary, All Other",,520,18.9,0.099,1.698,*,*,*,*,*,*,*,*,*,*,*,*,*,True,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-1071,"Health Specialties Teachers, Postsecondary",,4990,16.6,0.962,0.844,*,93470,4.9,*,*,*,*,*,42390,56060,83370,117440,160360,True,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-1072,"Nursing Instructors and Teachers, Postsecondary",,1430,10.7,0.275,0.647,*,85270,3.8,*,*,*,*,*,49040,63520,81410,106350,131900,True,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-1081,"Education Teachers, Postsecondary",,1980,43.1,0.382,0.79,*,76820,2.4,*,*,*,*,*,50360,60460,73000,86120,113610,True,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-1082,"Library Science Teachers, Postsecondary",,110,24.6,0.022,0.64,*,87200,3.3,*,*,*,*,*,58310,68680,84910,102540,128100,True,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",,330,16.1,0.064,0.587,*,87530,6.8,*,*,*,*,*,39140,53320,95020,111750,133290,True,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-1112,"Law Teachers, Postsecondary",,350,31,0.067,0.583,*,*,*,*,*,*,*,*,*,*,*,*,*,True,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-1113,"Social Work Teachers, Postsecondary",,210,1.1,0.04,0.543,*,94630,1.8,*,*,*,*,*,55870,72540,89600,112750,152640,True,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-1121,"Art, Drama, and Music Teachers, Postsecondary",,6770,8.5,1.304,1.908,*,93740,5,*,*,*,*,*,45010,57930,81960,123000,159160,True,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-1122,"Communications Teachers, Postsecondary",,1410,7.3,0.271,1.205,*,*,*,*,*,*,*,*,*,*,*,*,*,True,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-1123,"English Language and Literature Teachers, Postsecondary",,2720,5.8,0.525,0.955,*,*,*,*,*,*,*,*,*,*,*,*,*,True,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-1124,"Foreign Language and Literature Teachers, Postsecondary",,1670,21.5,0.322,1.457,*,85450,5.2,*,*,*,*,*,37110,46790,76100,112810,156030,True,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-1125,"History Teachers, Postsecondary",,650,10.9,0.124,0.678,*,102280,5.4,*,*,*,*,*,50100,69430,92020,127780,#,True,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-1126,"Philosophy and Religion Teachers, Postsecondary",,840,23.1,0.162,0.969,*,84970,3.3,*,*,*,*,*,47890,60380,79790,99730,138380,True,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-1191,Graduate Teaching Assistants,,2380,23.2,0.459,0.541,*,*,*,*,*,*,*,*,*,*,*,*,*,True,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-1192,"Home Economics Teachers, Postsecondary",,170,20.9,0.033,0.71,*,100100,7.9,*,*,*,*,*,43580,73580,95530,136190,160450,True,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",,1020,8,0.197,1.413,*,95970,3.2,*,*,*,*,*,45310,62860,92340,130170,160170,True,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-1194,"Vocational Education Teachers, Postsecondary",,5670,7.5,1.092,1.154,32.9,68440,3.7,13.86,20.8,32.34,42.34,53.37,28840,43270,67270,88060,111000,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-1199,"Postsecondary Teachers, All Other",,11650,9.3,2.244,1.557,*,71650,6,*,*,*,*,*,34880,42510,58280,92880,137140,True,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-2011,"Preschool Teachers, Except Special Education",,15790,5.5,3.042,1.047,15.12,31450,2.1,10.35,11.88,14,17.41,21.21,21530,24710,29110,36210,44110,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-2012,"Kindergarten Teachers, Except Special Education",,8270,8.1,1.593,1.168,*,59490,4.3,*,*,*,*,*,35860,44130,57670,73660,88520,True,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-2021,"Elementary School Teachers, Except Special Education",,58260,4.8,11.222,0.96,*,62340,3.1,*,*,*,*,*,39130,46600,61580,77220,89970,True,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-2022,"Middle School Teachers, Except Special and Career/Technical Education",,13200,16.6,2.543,0.493,*,63700,2.6,*,*,*,*,*,36550,47650,63680,79770,92390,True,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-2023,"Career/Technical Education Teachers, Middle School",,**,**,**,**,*,59200,10.7,*,*,*,*,*,36510,49570,63680,70130,73990,True,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",,43950,10.4,8.464,1.021,*,66450,2.2,*,*,*,*,*,42950,52410,66290,80360,93560,True,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-2032,"Career/Technical Education Teachers, Secondary School",,900,32,0.174,0.241,*,63190,5.1,*,*,*,*,*,41870,53600,63870,71810,87310,True,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-2041,"Special Education Teachers, Preschool, Kindergarten, and Elementary School*",,6590,5.9,1.269,0.711,*,64190,2.3,*,*,*,*,*,42920,49780,64230,77900,89240,True,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-2053,"Special Education Teachers, Middle School",,1930,33.1,0.371,0.469,*,64230,7.5,*,*,*,*,*,40450,53750,61830,75490,91990,True,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-2054,"Special Education Teachers, Secondary School",,5220,34.1,1.005,0.903,*,70920,3.6,*,*,*,*,*,50280,60490,72150,81840,92740,True,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-3011,Adult Basic and Secondary Education and Literacy Teachers and Instructors,,**,**,**,**,36.71,76360,5.5,19.44,26.97,37.98,45.96,51.57,40440,56100,79000,95600,107260,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-3021,Self-Enrichment Education Teachers,,4410,18.3,0.85,0.671,23.13,48120,6.3,9.32,13,20.27,28.15,42.24,19390,27040,42170,58560,87850,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-3999,"Teachers and Instructors, All Other*",,23540,9.4,4.535,0.812,*,45970,2.6,*,*,*,*,*,27100,33180,41370,53900,75090,True,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-4011,Archivists,,150,37.3,0.029,0.733,24.31,50570,6.8,14.06,17.7,21.22,27.34,36.84,29240,36820,44140,56860,76640,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-4012,Curators,,420,31.5,0.081,0.976,28.91,60120,3.4,16.45,19.92,26.72,38.02,44.75,34220,41430,55580,79090,93090,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-4013,Museum Technicians and Conservators,,350,18.3,0.068,0.832,21.47,44660,3.7,13.43,16.67,20.86,25.24,29.38,27940,34680,43390,52500,61110,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-4021,Librarians,,3500,3.9,0.675,0.579,32.93,68490,2.2,21.18,26.19,32.72,39.29,46.03,44060,54480,68060,81730,95730,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-4031,Library Technicians,,3160,5.2,0.609,0.709,19.9,41400,1.7,13.93,16.49,19.62,22.64,26.93,28970,34300,40810,47090,56020,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-9011,Audio-Visual and Multimedia Collections Specialists,,400,14.1,0.077,1.264,18.99,39490,5.3,9.87,14.96,17.56,22.4,28.74,20540,31120,36530,46590,59770,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-9031,Instructional Coordinators,,4220,8.1,0.813,0.802,30.85,64160,2.2,16.63,20.98,29.65,39.91,47.25,34580,43640,61680,83010,98280,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-9041,Teacher Assistants,,60010,5.3,11.558,1.176,*,31730,2,*,*,*,*,*,20530,24360,30840,37840,45710,True,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",25-9099,"Education, Training, and Library Workers, All Other",,5010,7.4,0.966,1.23,18.38,38220,4.7,10.89,13.28,16.45,20.89,30.4,22650,27630,34220,43460,63240,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,153530,2.6,29.572,2.189,34.15,71030,2.7,11.49,16.55,25.49,39.98,67.27,23900,34420,53010,83160,139920,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",27-1011,Art Directors,,3440,6.1,0.663,2.837,53.22,110710,2.5,25.4,32.6,46.93,64.32,#,52830,67800,97610,133790,#,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",27-1012,Craft Artists,,240,25.8,0.046,1.221,29.24,60810,5.4,13.63,22.61,30.45,36.03,42,28350,47040,63330,74940,87350,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",,2310,24.1,0.445,5.481,32.82,68260,8.6,15.09,19.26,26.37,36.44,53.27,31380,40060,54850,75790,110810,,
