AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,21-1021,"Child, Family, and School Social Workers",detailed,130,17.3,1.323,0.57,,,27.4,56990,5.8,17.74,17.75,27.64,33,36.23,36900,36910,57490,68640,75370,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,21-1022,Healthcare Social Workers,detailed,140,4.5,1.42,1.17,,,36.73,76390,1.1,24.72,31.04,37.59,41.23,47.71,51410,64550,78200,85750,99250,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,21-1023,Mental Health and Substance Abuse Social Workers,detailed,40,28.3,0.373,0.49,,,34.96,72720,2,28.06,28.53,31.08,40.16,50.69,58360,59350,64650,83540,105440,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,21-1093,Social and Human Service Assistants,detailed,320,8.7,3.194,1.18,,,20.3,42230,1.6,16.35,17.41,20,22.66,26.51,34000,36210,41600,47140,55140,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,21-1094,Community Health Workers,detailed,50,4.3,0.545,1.41,,,20.96,43600,0.7,18.19,18.19,18.19,23.16,27.69,37840,37840,37840,48180,57600,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,21-1099,"Community and Social Service Specialists, All Other",detailed,160,6.7,1.583,2.52,,,22.63,47070,1.7,16.01,18.34,21.89,27.49,30.25,33300,38140,45530,57180,62920,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,21-2011,Clergy,detailed,30,17.8,0.307,0.82,,,28.26,58780,3.8,18.85,19.1,29.68,35.58,35.58,39220,39740,61720,74000,74000,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,23-0000,Legal Occupations,major,330,3.8,3.232,0.4,,,49.92,103840,3.2,22.84,26.93,36.02,55.4,97.21,47510,56020,74910,115230,202200,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,23-1011,Lawyers,detailed,180,7.1,1.833,0.38,,,65.86,136990,4.9,26.94,37.86,45.08,79.02,#,56020,78740,93770,164350,#,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,23-2011,Paralegals and Legal Assistants,detailed,120,14,1.224,0.52,,,26.36,54820,2.7,22.79,22.95,24.03,29.07,29.87,47410,47730,49980,60470,62120,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,25-0000,Educational Instruction and Library Occupations,major,8600,1.3,85.412,1.48,,,33.22,69100,0.7,16.39,19.33,29.04,37.32,52.46,34100,40210,60400,77630,109110,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,25-1011,"Business Teachers, Postsecondary",detailed,170,10.6,1.645,3.01,,,*,181010,5.7,*,*,*,*,*,46640,76680,135430,#,#,True,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,25-1042,"Biological Science Teachers, Postsecondary",detailed,**,**,**,**,,,*,118470,1.9,*,*,*,*,*,49940,68060,104500,147670,221170,True,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,25-1053,"Environmental Science Teachers, Postsecondary",detailed,**,**,**,**,,,*,99930,1.4,*,*,*,*,*,61070,63950,95260,114630,174400,True,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,25-1066,"Psychology Teachers, Postsecondary",detailed,**,**,**,**,,,*,98860,2.5,*,*,*,*,*,51640,66780,84640,107810,192210,True,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,25-1071,"Health Specialties Teachers, Postsecondary",detailed,230,12.5,2.266,1.53,,,*,*,*,*,*,*,*,*,*,*,*,*,*,True,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,25-1072,"Nursing Instructors and Teachers, Postsecondary",detailed,80,14.4,0.758,1.58,,,*,77890,1.6,*,*,*,*,*,50970,60590,75750,94560,117300,True,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,25-1081,"Education Teachers, Postsecondary",detailed,70,5.4,0.696,1.74,,,*,83910,1.4,*,*,*,*,*,45960,62780,70190,86250,126710,True,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,**,**,**,**,,,*,93270,1.1,*,*,*,*,*,46040,63480,81540,106370,174350,True,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,25-1124,"Foreign Language and Literature Teachers, Postsecondary",detailed,**,**,**,**,,,*,92370,1.9,*,*,*,*,*,50090,63280,82410,107480,138810,True,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,25-2011,"Preschool Teachers, Except Special Education",detailed,350,6.3,3.43,1.21,,,18.06,37570,1.4,14.33,14.81,16.97,19.11,23.85,29800,30810,35300,39740,49600,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,25-2012,"Kindergarten Teachers, Except Special Education",detailed,70,21.2,0.721,0.92,,,*,61610,3.7,*,*,*,*,*,33060,50390,62750,74510,79890,True,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,25-2021,"Elementary School Teachers, Except Special Education",detailed,900,9.5,8.965,0.97,,,*,63200,1.3,*,*,*,*,*,46110,54030,62750,73840,80980,True,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,600,13.3,5.966,1.45,,,*,59400,2,*,*,*,*,*,40510,47850,59980,64790,77010,True,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,1200,10.6,11.932,1.73,,,*,61690,1.3,*,*,*,*,*,44270,49800,62160,69440,84590,True,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,25-2032,"Career/Technical Education Teachers, Secondary School",detailed,40,42.8,0.379,0.64,,,*,64030,4.3,*,*,*,*,*,45860,55000,64600,73700,75610,True,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,180,9.8,1.831,1.31,,,*,60990,2.1,*,*,*,*,*,40890,48210,62920,66000,75780,True,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,25-2057,"Special Education Teachers, Middle School",detailed,110,12.9,1.094,1.87,,,*,62040,3.4,*,*,*,*,*,42670,46030,61140,68560,81890,True,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,25-2058,"Special Education Teachers, Secondary School",detailed,260,19.8,2.625,2.52,,,*,53970,6.5,*,*,*,*,*,38490,43940,49470,63130,74060,True,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",detailed,40,26.1,0.348,1.43,,,28.12,58490,2.5,24.08,25.19,26.41,29.88,30.01,50090,52390,54930,62140,62420,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,25-3021,Self-Enrichment Teachers,detailed,250,7.3,2.501,1.4,,,29.59,61540,4.5,12.74,18.63,26.11,43.54,49.02,26510,38750,54300,90570,101950,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,25-3031,"Substitute Teachers, Short-Term",detailed,270,11.9,2.655,0.91,,,19.02,39560,13.3,13.75,14.64,15.35,15.98,18.67,28590,30460,31930,33230,38840,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,25-3041,Tutors,detailed,150,9.1,1.467,1.37,,,22.61,47030,4.3,14.12,16.53,20.48,28.26,31.6,29380,34390,42600,58790,65740,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,25-3099,"Teachers and Instructors, All Other",detailed,40,10.5,0.352,0.45,,,*,66140,3.3,*,*,*,*,*,40630,48860,66330,75730,83310,True,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,25-4022,Librarians and Media Collections Specialists,detailed,270,5.9,2.64,3,,,31.48,65470,3.5,17.73,22.63,31.07,39.94,44.12,36870,47060,64630,83080,91770,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,25-4031,Library Technicians,detailed,90,10.5,0.882,1.75,,,21.77,45290,2.8,17.47,18.8,19.58,23.21,30.57,36340,39100,40720,48270,63590,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,25-9031,Instructional Coordinators,detailed,120,8.8,1.217,0.89,,,35.99,74860,3.8,23.86,28.62,35.48,42.32,51.91,49640,59520,73800,88020,107970,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,25-9044,"Teaching Assistants, Postsecondary",detailed,40,9.6,0.401,0.42,,,*,42550,0.5,*,*,*,*,*,27000,34200,38940,48720,64940,True,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,25-9045,"Teaching Assistants, Except Postsecondary",detailed,1390,4.8,13.839,1.57,,,*,37310,0.8,*,*,*,*,*,30390,35180,36420,40950,44360,True,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,25-9099,"Educational Instruction and Library Workers, All Other",detailed,170,3.8,1.72,2.3,,,35.17,73150,1.4,25.03,30.67,30.67,38.99,46.47,52070,63800,63800,81100,96650,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,1180,2.7,11.758,0.85,,,29.22,60780,2.1,15.07,17.49,25.32,36.14,46.84,31340,36380,52660,75170,97430,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,27-1024,Graphic Designers,detailed,100,11.2,0.976,0.7,,,29.26,60860,2.7,18.19,21.85,28.73,32.9,42.08,37820,45450,59760,68430,87530,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,27-1025,Interior Designers,detailed,30,32.3,0.301,0.67,,,29.81,61990,3.6,19.97,23.59,29.21,33,44.1,41540,49060,60750,68640,91740,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,27-1026,Merchandise Displayers and Window Trimmers,detailed,150,14.5,1.511,1.31,,,18.82,39150,1.4,15.07,16.97,17.15,21.68,22.76,31340,35300,35670,45100,47340,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,27-2012,Producers and Directors,detailed,70,19.4,0.651,0.64,,,36.94,76840,7.3,11.75,24.57,32.39,40.76,70.24,24440,51110,67360,84790,146100,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,27-2022,Coaches and Scouts,detailed,250,6.4,2.481,1.58,,,*,59700,2.2,*,*,*,*,*,27710,32580,47940,65600,106060,True,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,27-3031,Public Relations Specialists,detailed,210,9.6,2.135,1.18,,,33.81,70330,2.3,20.28,26.59,31.47,39.36,47.06,42180,55300,65460,81880,97870,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,27-3041,Editors,detailed,70,8.2,0.744,1.18,,,31.26,65020,1.8,20.69,23.18,29.25,37.01,46.84,43030,48210,60840,76980,97430,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,27-3043,Writers and Authors,detailed,50,32.5,0.454,1.39,,,*,*,*,*,*,*,*,*,*,*,*,*,*,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,29-0000,Healthcare Practitioners and Technical Occupations,major,8940,0.8,88.849,1.45,,,59.31,123360,1.4,22.87,32.11,40.93,56.57,#,47570,66780,85130,117660,#,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,29-1021,"Dentists, General",detailed,80,7.7,0.775,0.97,,,87.44,181870,3.3,41.03,59.41,82.31,#,#,85330,123560,171200,#,#,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,29-1031,Dietitians and Nutritionists,detailed,50,9.5,0.527,1.08,,,32.68,67970,4.3,28.46,29.87,31.34,37.23,39.42,59200,62120,65180,77430,81990,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,29-1051,Pharmacists,detailed,290,4,2.882,1.32,,,66.18,137650,0.5,58.41,63.84,65.21,75.6,75.89,121500,132780,135630,157240,157860,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,29-1071,Physician Assistants,detailed,230,3.4,2.261,2.36,,,65.41,136060,0.7,53.16,56.57,64.86,73.82,81.5,110560,117660,134900,153550,169510,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,29-1122,Occupational Therapists,detailed,130,6,1.263,1.32,,,40.55,84340,2.5,28.35,32.65,40.9,47.37,50.93,58980,67900,85070,98530,105930,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,29-1123,Physical Therapists,detailed,200,3.7,2.006,1.27,,,45.77,95210,0.8,37.18,39.46,46.79,49.85,50.96,77330,82070,97320,103700,106000,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,29-1126,Respiratory Therapists,detailed,100,3.4,1.001,1.17,,,39.02,81160,0.2,29.8,37.55,39.84,40.55,46.6,61980,78100,82860,84340,96920,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,29-1127,Speech-Language Pathologists,detailed,90,9.5,0.875,0.77,,,37.97,78980,1.5,27.97,31.91,36.24,47.67,50.55,58170,66380,75370,99150,105150,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,29-1131,Veterinarians,detailed,80,7.2,0.746,1.45,,,60.62,126080,5.5,26.23,49.7,56.75,65.38,92.25,54560,103380,118040,136000,191880,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,3020,1.8,30.042,1.44,,,43.17,89790,0.6,32.15,38.98,42.51,48.76,49.66,66880,81080,88430,101410,103300,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,29-1171,Nurse Practitioners,detailed,420,3.4,4.214,2.28,,,62.42,129840,0.9,51.76,56.38,61.77,64.1,72.12,107660,117270,128490,133320,150000,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,29-1211,Anesthesiologists,detailed,**,**,**,**,,,155.84,324150,18.6,31.27,34.07,#,#,#,65050,70870,#,#,#,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,29-1212,Cardiologists,detailed,50,4.6,0.487,4.87,,,*,*,*,*,*,*,*,*,*,*,*,*,*,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,29-1214,Emergency Medicine Physicians,detailed,130,3.7,1.31,5.67,,,174.47,362900,6.8,33.19,#,#,#,#,69040,#,#,#,#,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,29-1215,Family Medicine Physicians,detailed,70,6.6,0.674,0.91,,,125.42,260880,5.6,72.06,106.21,#,#,#,149880,220910,#,#,#,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,29-1216,General Internal Medicine Physicians,detailed,**,**,**,**,,,55.86,116190,13.3,31.17,31.17,31.17,33.19,#,64840,64840,64840,69040,#,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,29-1218,Obstetricians and Gynecologists,detailed,**,**,**,**,,,127.95,266140,11.1,31.07,34.13,#,#,#,64620,70980,#,#,#,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,29-1221,"Pediatricians, General",detailed,80,5.8,0.804,3.5,,,103.29,214830,8.2,31.28,57.28,108.53,#,#,65060,119140,225750,#,#,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,29-1222,"Physicians, Pathologists",detailed,**,**,**,**,,,150.11,312220,10.1,18.84,31.23,#,#,#,39180,64960,#,#,#,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,29-1223,Psychiatrists,detailed,70,2.7,0.741,4.53,,,86.83,180600,5.6,31.23,33.94,87.27,109.91,#,64960,70590,181520,228610,#,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,29-1224,Radiologists,detailed,**,**,**,**,,,166.26,345820,8.7,31.88,34.98,#,#,#,66310,72750,#,#,#,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,29-1229,"Physicians, All Other",detailed,**,**,**,**,,,160.16,333130,6.3,67.34,109.79,#,#,#,140070,228360,#,#,#,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,29-1242,"Orthopedic Surgeons, Except Pediatric",detailed,80,6.7,0.749,7.67,,,148.01,307860,6.8,31.23,35.07,#,#,#,64960,72940,#,#,#,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,29-1249,"Surgeons, All Other",detailed,**,**,**,**,,,168.17,349800,6.9,31.11,35.66,#,#,#,64710,74170,#,#,#,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,29-1292,Dental Hygienists,detailed,190,5.9,1.932,1.39,,,42.65,88710,1.2,39.65,40.76,43.7,45.76,46.14,82470,84770,90900,95180,95960,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,29-2010,Clinical Laboratory Technologists and Technicians,detailed,160,2.2,1.571,0.71,,,35.14,73090,0.9,23.79,28.82,38.17,39,44.6,49470,59940,79390,81130,92770,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,29-2031,Cardiovascular Technologists and Technicians,detailed,50,3.3,0.462,1.26,,,35.03,72870,0.4,18.83,26.01,37.09,40.93,48.26,39170,54110,77150,85130,100380,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,NH,0,Cross-industry,cross-industry,1235,29-2032,Diagnostic Medical Sonographers,detailed,30,13.1,0.345,0.63,,,38.99,81090,3.2,36.86,36.87,39.19,39.39,45.51,76680,76680,81510,81930,94670,,
