AREA,AREA_TITLE,AREA_TYPE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,25-1065,"Political Science Teachers, Postsecondary",detailed,50,12.2,0.491,4.58,,*,127490,8.5,*,*,*,*,*,70360,90650,112420,155570,200200,True,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,25-1066,"Psychology Teachers, Postsecondary",detailed,100,43.3,0.974,3.82,,*,65040,8.6,*,*,*,*,*,41660,47650,62630,80590,98830,True,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,25-1071,"Health Specialties Teachers, Postsecondary",detailed,220,25,2.166,1.58,,*,111090,20.8,*,*,*,*,*,43350,51000,67910,142480,#,True,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,25-1072,"Nursing Instructors and Teachers, Postsecondary",detailed,**,**,**,**,,*,71340,3.5,*,*,*,*,*,38930,55490,67200,88260,108310,True,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,25-1081,"Education Teachers, Postsecondary",detailed,80,47.1,0.75,1.8,,*,62290,7.6,*,*,*,*,*,38330,45930,56480,72880,97520,True,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,150,13.9,1.415,2.21,,*,89620,5.6,*,*,*,*,*,31540,51390,85330,105740,159370,True,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,25-1123,"English Language and Literature Teachers, Postsecondary",detailed,120,24.2,1.205,2.6,,*,90930,8.2,*,*,*,*,*,38760,59310,88780,112340,147710,True,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,25-1124,"Foreign Language and Literature Teachers, Postsecondary",detailed,130,17.4,1.231,7.27,,*,96420,7,*,*,*,*,*,47030,68610,89590,111310,148370,True,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,25-1125,"History Teachers, Postsecondary",detailed,50,16.7,0.52,3.63,,*,109540,6.1,*,*,*,*,*,62570,86620,105520,127500,163850,True,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,25-1126,"Philosophy and Religion Teachers, Postsecondary",detailed,70,32.5,0.686,4.29,,*,94140,8.8,*,*,*,*,*,43630,55460,84890,116570,162190,True,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,25-1199,"Postsecondary Teachers, All Other",detailed,80,0,0.804,0.59,,*,94250,6.7,*,*,*,*,*,23730,53480,77590,118260,165070,True,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,25-2011,"Preschool Teachers, Except Special Education",detailed,360,10.9,3.486,1.19,,15.28,31790,3.1,11.31,12.69,14.39,17.29,20.18,23530,26390,29940,35970,41970,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,25-2012,"Kindergarten Teachers, Except Special Education",detailed,70,19.9,0.692,0.82,,*,55720,3,*,*,*,*,*,41330,46220,54240,64600,76170,True,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,25-2021,"Elementary School Teachers, Except Special Education",detailed,1100,18.8,10.768,1.11,,*,56370,2.2,*,*,*,*,*,38850,45840,55810,66560,77230,True,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,750,21,7.348,1.73,,*,56500,3,*,*,*,*,*,36710,44890,56070,67780,78680,True,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,1080,4.9,10.519,1.49,,*,61720,1.9,*,*,*,*,*,42550,51710,62290,73610,80460,True,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,25-2032,"Career/Technical Education Teachers, Secondary School",detailed,70,38.3,0.654,1.29,,*,56010,5.5,*,*,*,*,*,36320,45480,57280,65690,76190,True,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,170,20.1,1.62,1.23,,*,57450,3.3,*,*,*,*,*,41020,47010,56490,69140,78130,True,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,25-2057,"Special Education Teachers, Middle School",detailed,80,35.1,0.776,1.33,,*,55860,3.8,*,*,*,*,*,42320,46190,53270,63540,75860,True,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,25-2058,"Special Education Teachers, Secondary School",detailed,100,10.6,0.935,0.96,,*,61570,3.3,*,*,*,*,*,42350,48440,63280,74690,80860,True,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,25-2059,"Special Education Teachers, All Other",detailed,**,**,**,**,,*,40620,3.6,*,*,*,*,*,32030,34750,39410,46950,51470,True,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,25-3021,Self-Enrichment Teachers,detailed,130,14.6,1.223,0.71,,24.53,51010,6.1,14.34,17.25,22.43,28.69,38.32,29830,35880,46660,59680,79710,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,25-3031,"Substitute Teachers, Short-Term",detailed,510,24.2,4.96,1.24,,12.88,26800,2.6,10.25,11.45,12.93,14.28,15.17,21320,23820,26890,29700,31550,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,25-3097,"Tutors and Teachers and Instructors, All Other",detailed,310,12.5,3.02,1.39,,*,43220,10.1,*,*,*,*,*,26870,29430,35870,54530,68120,True,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,25-4022,Librarians and Media Collections Specialists,detailed,270,4.4,2.656,2.88,,27.44,57080,4.8,15.68,18.75,25.96,33.28,40.91,32610,39000,54000,69230,85090,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,25-4031,Library Technicians,detailed,170,9.5,1.679,2.78,,17.99,37420,2.5,12.66,14.74,17.62,21.29,24.11,26330,30660,36650,44270,50160,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,25-9031,Instructional Coordinators,detailed,110,8.9,1.114,0.93,,33.57,69820,3.1,21.7,25.14,33.56,41.67,47.02,45130,52290,69800,86670,97810,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,25-9045,"Teaching Assistants, Except Postsecondary",detailed,1620,9,15.862,1.73,,*,32500,2.5,*,*,*,*,*,21030,26230,31590,38890,46400,True,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,25-9099,"Educational Instruction and Library Workers, All Other",detailed,**,**,**,**,,14.49,30130,8.5,10.6,12.28,13.35,14.42,15.06,22060,25550,27770,30000,31330,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,1300,5.8,12.69,0.92,,26.65,55430,4.4,12.29,16.04,23.08,33.9,46.49,25570,33360,48000,70500,96690,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,27-1023,Floral Designers,detailed,50,24.6,0.44,1.55,,14.53,30230,9.6,9.18,12.78,15.19,17.33,18.59,19100,26570,31590,36050,38680,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,27-1024,Graphic Designers,detailed,110,9.5,1.111,0.76,,22.68,47170,2.8,14.21,16.56,20.84,27.85,35.31,29560,34450,43350,57930,73450,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,27-1026,Merchandise Displayers and Window Trimmers,detailed,30,35,0.298,0.31,,17.96,37360,8.9,12.22,13.08,14.41,25.39,30.39,25420,27200,29980,52810,63220,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,27-2012,Producers and Directors,detailed,60,25.9,0.574,0.65,,34.37,71490,8.4,16.79,22.29,32.3,43.19,59.53,34920,46350,67190,89840,123830,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,27-2022,Coaches and Scouts,detailed,290,15.3,2.872,1.75,,*,60420,5.8,*,*,*,*,*,21780,30990,49760,77530,110950,True,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,27-3023,"News Analysts, Reporters, and Journalists",detailed,30,32,0.334,1.11,,14.97,31140,3.7,11.78,13.14,14.5,16.38,18.9,24510,27330,30160,34070,39320,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,27-3031,Public Relations Specialists,detailed,220,7.6,2.117,1.27,,30.05,62500,3.9,17.08,21.43,28.38,39.24,46.29,35530,44570,59040,81620,96270,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,27-3041,Editors,detailed,70,10.3,0.676,1.03,,30.31,63050,5.1,17.28,21.47,27.89,34.08,47.26,35950,44650,58010,70880,98300,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,27-3042,Technical Writers,detailed,40,37.4,0.408,1.18,,37.94,78920,3.9,26.83,31.88,36.59,44.63,52.72,55800,66310,76100,92830,109650,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,27-3043,Writers and Authors,detailed,50,6.4,0.495,1.59,,26.93,56020,4.7,13.57,18.33,27.82,33.27,37.97,28220,38130,57870,69200,78970,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,29-0000,Healthcare Practitioners and Technical Occupations,major,8240,1.3,80.395,1.36,,46.9,97540,10.2,18.45,26.39,35.56,48.23,#,38380,54900,73970,100320,#,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,29-1021,"Dentists, General",detailed,50,31.9,0.497,0.66,,122.3,254390,12.5,73.34,87.36,#,#,#,152550,181710,#,#,#,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,29-1031,Dietitians and Nutritionists,detailed,50,6.5,0.458,0.99,,29.54,61440,2.4,23.88,26.5,29.67,34.29,37.56,49670,55110,61720,71320,78130,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,29-1051,Pharmacists,detailed,260,17,2.556,1.21,,63.18,131410,2.7,52.89,56.94,63.52,71.88,77.09,110010,118430,132120,149510,160350,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,29-1071,Physician Assistants,detailed,130,4.9,1.233,1.51,,52.2,108570,2.2,38.16,45.11,53.6,60.13,66.39,79380,93820,111490,125080,138090,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,29-1122,Occupational Therapists,detailed,150,18.5,1.454,1.6,,38.09,79230,2.6,28.9,33.4,37.38,42.86,49.22,60110,69480,77750,89160,102370,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,29-1123,Physical Therapists,detailed,190,7.5,1.852,1.17,,39.81,82810,2.9,30.64,33.89,38.55,45.71,52.45,63730,70480,80180,95090,109100,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,29-1126,Respiratory Therapists,detailed,120,5,1.152,1.28,,32.36,67310,2,26.17,28.13,31.3,36.18,39.61,54440,58510,65110,75250,82390,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,29-1127,Speech-Language Pathologists,detailed,70,11.8,0.693,0.66,,33.91,70540,2.4,23.96,28.21,34.15,38.93,45.6,49830,58680,71040,80980,94850,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,29-1131,Veterinarians,detailed,80,12.1,0.799,1.57,,59.35,123450,5.7,33.31,37.97,46.39,68.3,#,69280,78980,96490,142060,#,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,3110,1.6,30.33,1.49,,35.89,74650,2.5,26.01,29.74,35.57,42.16,47.83,54100,61860,73980,87700,99490,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,29-1151,Nurse Anesthetists,detailed,70,6.5,0.676,2.28,,94.03,195590,6.3,80.38,84.44,91.18,97.92,#,167190,175640,189660,203680,#,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,29-1171,Nurse Practitioners,detailed,240,3.4,2.329,1.71,,51.46,107030,2.3,41.58,47.23,53.14,58.33,61.44,86490,98230,110540,121330,127800,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,29-1211,Anesthesiologists,detailed,70,26.6,0.664,3.14,,#,#,21.5,#,#,#,#,#,#,#,#,#,#,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,29-1215,Family Medicine Physicians,detailed,220,5.5,2.138,2.87,,130.52,271490,15.5,88.67,#,#,#,#,184430,#,#,#,#,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,29-1221,"Pediatricians, General",detailed,80,13.5,0.755,3.73,,114.15,237440,13.1,79.59,88.08,#,#,#,165540,183210,#,#,#,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,29-1292,Dental Hygienists,detailed,180,37.6,1.725,1.14,,41.68,86700,2.8,34.71,39.13,42.6,46.15,48.29,72200,81380,88600,96000,100440,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,29-2010,Clinical Laboratory Technologists and Technicians,detailed,110,0,1.088,0.49,,30.68,63810,1.2,21.84,25.71,30.05,35.66,40.44,45430,53480,62510,74170,84110,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,29-2034,Radiologic Technologists and Technicians,detailed,180,2.6,1.712,1.21,,29.89,62160,1.7,20.35,24.3,29.11,35.61,41.3,42330,50550,60550,74060,85900,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,29-2040,Emergency Medical Technicians and Paramedics,detailed,350,16,3.368,1.9,,18.7,38900,4.2,12.66,14.01,17.08,21.85,29.01,26340,29130,35520,45460,60330,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,29-2051,Dietetic Technicians,detailed,30,8.9,0.33,1.66,,13.77,28640,2.2,10.38,12.42,13.78,15.42,17.79,21600,25840,28660,32070,37000,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,29-2052,Pharmacy Technicians,detailed,320,7.6,3.165,1.11,,17.46,36330,2.2,12.54,15.38,17.49,19.85,22.97,26090,31980,36380,41300,47770,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,29-2055,Surgical Technologists,detailed,150,0,1.446,1.95,,22.1,45980,1.9,15.08,17.39,21.5,26.8,30.65,31360,36170,44720,55740,63760,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,29-2056,Veterinary Technologists and Technicians,detailed,150,9.9,1.422,1.89,,17.02,35390,4.2,11.73,15.02,17.16,19.32,22.84,24390,31240,35690,40190,47510,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,29-2057,Ophthalmic Medical Technicians,detailed,60,17.9,0.572,1.43,,20.02,41650,2.7,13.99,16.04,18.56,23.82,28.81,29100,33360,38590,49550,59920,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,420,4.6,4.124,0.87,,25.45,52930,1.1,20.13,22,25.05,28.68,31.33,41870,45760,52100,59650,65160,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,29-2081,"Opticians, Dispensing",detailed,60,13.1,0.575,1.17,,18.42,38310,3.4,12.39,15.45,18.37,22.24,24.63,25770,32140,38200,46250,51230,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,29-2098,"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other",detailed,180,6.7,1.708,0.76,,21.58,44890,2.8,15.29,16.98,19.73,25.46,30.92,31800,35310,41030,52970,64310,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,29-9091,Athletic Trainers,detailed,60,8,0.585,3,,*,47420,2.5,*,*,*,*,*,33800,39040,46390,54960,62060,True,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,29-9098,"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other",detailed,70,12.7,0.675,1.82,,33.96,70640,5.6,16.82,22.32,33.87,43.2,51.27,34990,46420,70440,89850,106640,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,31-0000,Healthcare Support Occupations,major,3990,3,38.957,0.88,,16.44,34200,1.5,11.34,13.36,15.64,18.76,23.05,23580,27800,32540,39020,47930,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,31-1120,Home Health and Personal Care Aides,detailed,1090,8.8,10.658,0.5,,13.39,27860,2.2,10.19,11.29,13.24,14.87,17.22,21200,23480,27540,30930,35820,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,31-1131,Nursing Assistants,detailed,1510,4.4,14.708,1.52,,16.38,34070,1.2,13.04,14.16,16.08,18.38,20.39,27120,29450,33440,38240,42410,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,31-2011,Occupational Therapy Assistants,detailed,70,32.2,0.671,2.19,,27.24,56660,3.8,21.51,23.75,26.93,30.36,34.38,44740,49410,56020,63150,71510,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,31-2021,Physical Therapist Assistants,detailed,50,15.4,0.513,0.78,,28.91,60130,4.6,21.24,24.37,27.99,31.86,40.63,44190,50690,58220,66260,84510,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,31-2022,Physical Therapist Aides,detailed,40,24.1,0.411,1.23,,14.32,29790,2.1,10.71,12.05,13.74,15.73,18.63,22270,25060,28570,32710,38740,,
