PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY,LOC_QUOTIENT
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",19-3022,Survey researchers,,1520,39.8,25.47,52980,10.2,15.94,17.68,22.87,29.75,42.59,33160,36770,47570,61880,88590,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",19-3031,"Clinical, counseling, and school psychologists",,5520,28.6,38.32,79710,6.6,20.06,26.19,36.29,48.61,57.38,41720,54480,75490,101100,119350,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",19-3039,"Psychologists, all other",,540,21.1,55.52,115480,14.9,28.80,33.46,44.47,#,#,59910,69590,92490,#,#,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",19-3051,Urban and regional planners,,1290,17.2,32.98,68590,2.5,17.19,25.84,32.31,40.46,48.07,35760,53750,67210,84160,100000,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",19-3091,Anthropologists and archeologists,,**,**,23.13,48110,6.4,14.88,17.03,23.52,28.45,34.04,30950,35420,48920,59190,70800,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",19-3099,"Social scientists and related workers, all other",,430,17.9,32.67,67950,2.7,23.09,26.82,30.80,38.02,44.98,48030,55780,64070,79070,93560,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",19-4011,Agricultural and food science technicians,,530,15.9,16.71,34760,4.0,10.60,12.96,15.77,20.06,23.79,22050,26960,32790,41730,49490,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",19-4021,Biological technicians,,2020,15.5,19.35,40250,2.2,12.20,14.75,17.90,23.33,28.69,25380,30680,37240,48530,59680,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",19-4031,Chemical technicians,,1560,11.4,19.30,40140,3.0,12.04,14.71,18.25,24.04,28.04,25050,30610,37950,50000,58320,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",19-4041,Geological and petroleum technicians,,880,6.2,37.86,78740,12.0,18.85,26.22,33.46,48.69,64.58,39200,54540,69600,101270,134320,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",19-4061,Social science research assistants,,280,31.8,17.63,36680,7.2,10.13,12.74,16.41,20.05,28.48,21060,26500,34120,41700,59240,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",19-4091,"Environmental science and protection technicians, including health",,730,24.8,22.13,46020,3.9,13.88,17.06,21.17,25.95,32.09,28870,35480,44040,53980,66750,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",19-4092,Forensic science technicians,,**,**,30.84,64160,15.1,13.41,23.15,30.38,40.79,47.27,27880,48140,63180,84850,98330,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",19-4093,Forest and conservation technicians,,**,**,17.26,35910,1.9,12.54,13.37,14.76,20.47,26.79,26080,27810,30700,42570,55720,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",19-4099,"Life, physical, and social science technicians, all other",,1320,17.7,20.47,42570,6.6,10.26,13.68,19.62,26.76,31.39,21340,28450,40800,55660,65300,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",21-0000,Community and social services occupations,major,58290,2.7,21.54,44810,4.8,10.75,13.97,19.39,27.74,36.05,22360,29050,40320,57700,74990,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",21-1011,Substance abuse and behavioral disorder counselors,,2870,15.5,15.65,32550,3.9,9.70,11.50,13.92,17.81,23.30,20170,23930,28960,37040,48450,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",21-1012,"Educational, vocational, and school counselors",,8560,6.1,26.15,54390,3.5,12.77,17.51,21.80,35.11,45.85,26560,36420,45350,73040,95370,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",21-1013,Marriage and family therapists,,**,**,21.46,44630,4.8,11.33,17.57,21.84,26.05,29.67,23570,36540,45420,54190,61720,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",21-1014,Mental health counselors,,3560,28.2,18.33,38130,8.7,9.90,11.13,15.02,24.83,32.35,20600,23140,31250,51640,67280,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",21-1015,Rehabilitation counselors,,**,**,20.62,42880,6.3,10.71,13.62,20.46,27.02,30.53,22270,28320,42560,56200,63500,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",21-1019,"Counselors, all other",,**,**,17.41,36210,4.4,10.13,13.10,16.54,19.63,23.74,21080,27240,34410,40830,49370,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",21-1021,"Child, family, and school social workers",,8300,9.1,24.69,51360,7.8,13.77,18.05,23.47,31.56,37.55,28640,37550,48820,65640,78110,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",21-1022,Medical and public health social workers,,3330,5.6,26.42,54950,2.3,14.92,18.47,25.99,32.48,40.81,31030,38420,54060,67550,84880,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",21-1023,Mental health and substance abuse social workers,,3120,8.5,17.86,37150,2.6,11.48,13.45,16.44,21.02,26.35,23880,27980,34190,43710,54800,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",21-1029,"Social workers, all other",,**,**,19.75,41080,7.8,7.54,14.81,19.32,25.76,29.93,15670,30800,40190,53580,62250,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",21-1091,Health educators,,3040,9.1,19.06,39650,3.1,10.45,12.77,16.45,24.95,31.29,21750,26550,34220,51890,65080,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",21-1093,Social and human service assistants,,8430,6.8,14.76,30700,1.8,9.24,11.26,13.94,17.27,21.28,19220,23420,28990,35910,44260,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",21-1099,"Community and social service specialists, all other",,**,**,21.83,45400,5.7,10.64,13.98,20.94,28.46,35.24,22130,29080,43560,59200,73290,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",21-2011,Clergy,,1070,12.4,27.93,58100,3.2,14.29,20.53,25.34,32.34,42.56,29720,42690,52700,67270,88520,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",21-2021,"Directors, religious activities and education",,1060,20.7,18.96,39440,3.7,11.84,15.20,17.40,21.25,26.65,24620,31610,36190,44200,55420,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",21-2099,"Religious workers, all other",,80,41.1,13.60,28290,15.4,7.47,8.32,11.16,18.51,23.64,15540,17310,23200,38500,49180,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",23-0000,Legal occupations,major,43750,2.8,50.24,104500,2.0,17.76,27.05,43.82,#,#,36930,56260,91150,#,#,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",23-1011,Lawyers,,25520,2.5,66.14,137570,2.1,34.54,45.54,62.98,#,#,71830,94720,131000,#,#,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",23-1021,"Administrative law judges, adjudicators, and hearing officers",,520,0.2,52.12,108410,1.7,35.34,42.81,53.13,60.72,68.99,73500,89040,110510,126290,143490,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",23-1022,"Arbitrators, mediators, and conciliators",,240,14.2,35.73,74320,2.7,19.13,26.54,37.10,44.55,51.36,39790,55200,77160,92670,106820,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",23-2011,Paralegals and legal assistants,,9520,10.4,25.30,52620,3.0,13.18,17.88,24.59,31.83,38.07,27410,37190,51140,66200,79180,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",23-2092,Law clerks,,1270,16.4,21.46,44640,4.2,13.99,15.78,18.17,25.24,33.36,29100,32810,37790,52500,69390,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",23-2093,"Title examiners, abstractors, and searchers",,2790,12.1,27.76,57750,4.0,15.44,18.54,23.72,33.17,47.47,32110,38560,49330,68990,98740,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",23-2099,"Legal support workers, all other",,2180,13.4,22.91,47660,2.5,15.41,17.23,20.69,26.55,34.43,32050,35830,43030,55210,71610,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-0000,"Education, training, and library occupations",major,343770,2.0,24.68,51340,2.0,10.39,15.37,22.34,32.03,41.83,21610,31960,46470,66620,87010,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-1011,"Business teachers, postsecondary",,1200,23.2,*,82130,4.0,*,*,*,*,*,42210,56170,74250,103650,135280,True,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-1021,"Computer science teachers, postsecondary",,690,23.5,*,80540,3.5,*,*,*,*,*,45210,55760,73330,93680,130270,True,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-1022,"Mathematical science teachers, postsecondary",,1110,10.6,*,*,*,*,*,*,*,*,*,*,*,*,*,True,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-1031,"Architecture teachers, postsecondary",,210,38.8,*,69900,5.5,*,*,*,*,*,40930,49190,60280,79040,99370,True,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-1042,"Biological science teachers, postsecondary",,1140,15.3,*,84790,4.9,*,*,*,*,*,39140,52500,76870,104090,143480,True,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-1051,"Atmospheric, earth, marine, and space sciences teachers, postsecondary",,**,**,*,94850,5.7,*,*,*,*,*,48640,66400,95650,117800,129810,True,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-1052,"Chemistry teachers, postsecondary",,**,**,*,78870,3.4,*,*,*,*,*,36470,49220,67690,93740,134530,True,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-1053,"Environmental science teachers, postsecondary",,70,28.5,*,93240,18.3,*,*,*,*,*,37420,53460,76370,112110,#,True,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-1061,"Anthropology and archeology teachers, postsecondary",,100,21.3,*,75080,3.9,*,*,*,*,*,38140,54870,75470,98210,115970,True,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-1062,"Area, ethnic, and cultural studies teachers, postsecondary",,210,33.3,*,66670,7.5,*,*,*,*,*,36070,47910,60070,73080,95760,True,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-1063,"Economics teachers, postsecondary",,130,23.9,*,89240,3.3,*,*,*,*,*,53540,69050,86070,107900,127980,True,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-1064,"Geography teachers, postsecondary",,40,17.4,*,63130,6.1,*,*,*,*,*,32250,49420,62080,83430,96020,True,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-1065,"Political science teachers, postsecondary",,210,23.0,*,90320,7.3,*,*,*,*,*,46850,61650,79270,107350,#,True,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-1066,"Psychology teachers, postsecondary",,580,33.3,*,74510,2.0,*,*,*,*,*,44370,57800,72820,91170,109450,True,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-1067,"Sociology teachers, postsecondary",,480,35.9,*,75080,4.2,*,*,*,*,*,41240,53800,71040,92530,113630,True,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-1069,"Social sciences teachers, postsecondary, all other",,310,22.1,*,85250,5.7,*,*,*,*,*,41120,54690,79790,108780,130780,True,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-1071,"Health specialties teachers, postsecondary",,3350,29.9,*,89640,7.1,*,*,*,*,*,41170,53250,77890,111990,#,True,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-1072,"Nursing instructors and teachers, postsecondary",,1130,26.0,*,67010,5.6,*,*,*,*,*,35830,45280,60160,80920,106180,True,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-1081,"Education teachers, postsecondary",,**,**,*,71960,3.1,*,*,*,*,*,31540,41640,71580,98970,116710,True,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-1082,"Library science teachers, postsecondary",,80,21.6,*,79540,4.7,*,*,*,*,*,44300,58660,77230,98690,123220,True,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-1111,"Criminal justice and law enforcement teachers, postsecondary",,430,27.8,*,84720,10.9,*,*,*,*,*,39900,51270,77720,106710,#,True,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-1112,"Law teachers, postsecondary",,**,**,*,94790,3.4,*,*,*,*,*,54120,68600,90620,113950,142350,True,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-1121,"Art, drama, and music teachers, postsecondary",,2930,14.4,*,75420,2.9,*,*,*,*,*,39320,53680,73630,96350,115460,True,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-1122,"Communications teachers, postsecondary",,760,32.7,*,76970,3.2,*,*,*,*,*,50550,60880,76300,92250,108590,True,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-1123,"English language and literature teachers, postsecondary",,1370,9.6,*,86650,6.8,*,*,*,*,*,45110,59280,80160,102350,131300,True,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-1124,"Foreign language and literature teachers, postsecondary",,460,13.3,*,84980,5.2,*,*,*,*,*,33950,46040,81860,107380,137600,True,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-1125,"History teachers, postsecondary",,350,17.2,*,79130,2.8,*,*,*,*,*,49160,60130,73910,96580,118530,True,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-1126,"Philosophy and religion teachers, postsecondary",,550,30.3,*,63140,3.1,*,*,*,*,*,30440,39760,63350,80990,97160,True,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-1191,Graduate teaching assistants,,5560,29.3,*,33290,8.8,*,*,*,*,*,19290,21880,26790,42970,58100,True,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-1192,"Home economics teachers, postsecondary",,140,22.0,*,96800,5.5,*,*,*,*,*,41380,62740,89880,123740,#,True,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-1193,"Recreation and fitness studies teachers, postsecondary",,650,10.4,*,84870,3.1,*,*,*,*,*,47440,61470,80940,104430,131020,True,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-1194,"Vocational education teachers, postsecondary",,5240,16.2,25.90,53870,6.4,13.06,16.16,21.68,33.14,45.52,27160,33620,45100,68940,94680,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-1199,"Postsecondary teachers, all other",,27640,11.0,*,78050,3.0,*,*,*,*,*,42460,54030,73610,100460,118020,True,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-2011,"Preschool teachers, except special education",,16540,16.8,13.15,27360,1.9,9.03,10.16,12.03,14.66,18.15,18780,21120,25020,30500,37740,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-2012,"Kindergarten teachers, except special education",,6180,15.0,*,50810,5.5,*,*,*,*,*,31590,38770,47980,62700,72750,True,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-2021,"Elementary school teachers, except special education",,65040,7.5,*,54780,3.4,*,*,*,*,*,36690,41980,52600,66180,77730,True,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-2022,"Middle school teachers, except special and vocational education",,11150,9.5,*,59810,1.6,*,*,*,*,*,38920,47140,59210,72600,84280,True,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-2023,"Vocational education teachers, middle school",,170,14.3,*,60980,3.6,*,*,*,*,*,43160,50800,61790,72540,81540,True,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-2031,"Secondary school teachers, except special and vocational education",,41120,5.0,*,59430,2.4,*,*,*,*,*,38670,46380,58520,71530,85220,True,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-2032,"Vocational education teachers, secondary school",,1940,36.7,*,63230,4.3,*,*,*,*,*,41820,51750,64240,75250,87160,True,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-2041,"Special education teachers, preschool, kindergarten, and elementary school",,9700,23.0,*,58670,4.3,*,*,*,*,*,39540,45660,58800,69900,81110,True,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-2042,"Special education teachers, middle school",,2580,49.8,*,63000,3.8,*,*,*,*,*,41470,50300,60390,75580,91060,True,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-2043,"Special education teachers, secondary school",,4790,24.1,*,60410,2.5,*,*,*,*,*,40150,48230,60450,70940,84710,True,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-3011,"Adult literacy, remedial education, and GED teachers and instructors",,7810,7.9,34.38,71500,2.8,20.47,27.15,36.30,42.29,47.51,42570,56470,75510,87970,98830,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-3021,Self-enrichment education teachers,,7240,13.2,19.63,40830,4.4,9.05,12.09,17.85,24.23,36.26,18820,25140,37120,50400,75420,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-3099,"Teachers and instructors, all other",,29850,9.2,*,41690,3.2,*,*,*,*,*,21760,29450,38940,49420,67310,True,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-4011,Archivists,,190,27.2,20.44,42520,3.4,14.36,15.90,17.73,24.51,31.29,29870,33070,36880,50990,65080,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-4012,Curators,,300,7.3,30.13,62670,3.6,18.13,21.35,26.76,37.91,49.12,37710,44420,55650,78850,102170,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-4013,Museum technicians and conservators,,300,20.0,22.57,46940,4.3,12.76,16.12,21.08,26.28,39.18,26540,33540,43840,54670,81490,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-4021,Librarians,,3750,4.8,30.36,63160,1.8,19.27,22.60,29.36,36.56,45.04,40070,47020,61060,76040,93690,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-4031,Library technicians,,3330,7.1,16.37,34040,4.7,8.78,12.39,16.21,20.42,23.85,18250,25770,33710,42480,49610,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-9011,Audio-visual collections specialists,,140,19.4,19.08,39680,3.3,12.51,15.43,18.35,21.85,26.68,26020,32080,38160,45450,55480,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-9021,Farm and home management advisors,,**,**,30.63,63720,3.7,23.86,25.53,28.30,36.37,42.40,49630,53100,58870,75650,88200,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-9031,Instructional coordinators,,4530,31.3,29.88,62160,4.5,13.84,20.09,30.31,39.70,44.87,28800,41790,63050,82570,93330,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-9041,Teacher assistants,,62530,3.4,*,27080,4.5,*,*,*,*,*,16490,19410,25710,34060,40700,True,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",25-9099,"Education, training, and library workers, all other",,**,**,17.12,35610,8.5,9.88,12.18,15.18,19.81,27.72,20550,25330,31580,41210,57670,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,187250,3.3,25.20,52410,3.3,8.65,12.23,18.84,30.48,48.31,17990,25440,39180,63410,100490,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",27-1011,Art directors,,3690,13.6,48.41,100690,5.5,24.15,28.92,42.00,58.62,#,50230,60150,87370,121930,#,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",27-1012,Craft artists,,320,42.5,18.65,38790,5.5,9.43,15.92,17.79,22.49,27.18,19600,33110,37000,46780,56530,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",27-1013,"Fine artists, including painters, sculptors, and illustrators",,630,37.7,38.35,79760,4.6,21.04,28.97,35.54,47.19,60.65,43770,60250,73920,98160,126160,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",27-1014,Multi-media artists and animators,,6350,12.8,36.76,76460,7.7,18.33,23.91,31.44,43.66,59.68,38140,49740,65400,90820,124130,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",27-1019,"Artists and related workers, all other",,290,19.9,26.08,54250,7.8,14.26,17.58,22.99,33.25,44.16,29660,36560,47820,69170,91850,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",27-1021,Commercial and industrial designers,,2000,18.1,28.67,59640,4.3,16.62,20.54,27.59,34.99,44.52,34560,42720,57390,72780,92610,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",27-1022,Fashion designers,,2920,13.4,33.66,70010,4.7,15.39,21.12,28.13,38.28,63.23,32000,43940,58500,79620,131520,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",27-1023,Floral designers,,1630,9.0,12.39,25760,7.0,7.63,9.27,11.29,15.15,18.74,15860,19270,23490,31510,38980,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",27-1024,Graphic designers,,13100,6.0,23.42,48720,1.9,13.26,16.67,21.71,28.49,35.69,27590,34670,45160,59270,74230,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",27-1025,Interior designers,,2230,31.5,27.36,56900,6.5,14.54,17.57,23.11,33.98,44.56,30250,36540,48080,70690,92690,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",27-1026,Merchandise displayers and window trimmers,,3060,17.1,14.32,29790,3.7,8.65,10.19,12.72,16.46,22.75,17980,21190,26450,34240,47310,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",27-1027,Set and exhibit designers,,1090,27.0,29.61,61600,6.0,13.90,20.47,30.66,36.45,45.59,28900,42580,63770,75820,94840,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",27-1029,"Designers, all other",,1170,20.1,24.74,51470,6.6,10.75,15.15,20.37,31.74,40.05,22350,31510,42360,66020,83300,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",27-2011,Actors,,**,**,17.67,*,11.0,7.77,8.49,10.27,16.67,34.48,*,*,*,*,*,,True,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",27-2012,Producers and directors,,10980,7.4,48.09,100040,11.3,16.12,22.65,37.46,#,#,33520,47110,77920,#,#,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",27-2021,Athletes and sports competitors,,660,18.4,*,67110,14.1,*,*,*,*,*,16030,18180,33140,90180,#,True,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",27-2023,"Umpires, referees, and other sports officials",,580,30.0,*,27830,9.9,*,*,*,*,*,16360,18370,22940,32310,44370,True,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",27-2031,Dancers,,1580,44.0,8.78,*,5.5,7.34,7.67,8.26,8.84,10.94,*,*,*,*,*,,True,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",27-2032,Choreographers,,1200,27.3,20.91,43500,7.8,8.81,14.77,20.76,26.17,31.73,18330,30730,43180,54430,65990,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",27-2041,Music directors and composers,,1300,46.8,*,*,*,*,*,*,*,*,*,*,*,*,*,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",27-2042,Musicians and singers,,4450,22.0,43.53,*,10.5,9.20,19.71,34.38,62.55,#,*,*,*,*,*,,True,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",27-2099,"Entertainers and performers, sports and related workers, all other",,**,**,16.62,*,8.8,8.11,10.54,15.16,20.30,27.02,*,*,*,*,*,,True,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",27-3011,Radio and television announcers,,1350,12.1,29.08,60480,12.8,9.77,11.63,16.32,30.39,#,20320,24180,33950,63200,#,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",27-3012,Public address system and other announcers,,540,28.0,14.27,29680,9.7,7.43,8.69,11.80,16.79,27.55,15450,18070,24550,34930,57290,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",27-3021,Broadcast news analysts,,220,24.6,54.33,113000,13.5,14.54,24.30,44.16,#,#,30240,50550,91850,#,#,,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",27-3022,Reporters and correspondents,,1720,8.0,28.44,59160,9.2,11.46,14.56,22.17,37.79,52.85,23840,30280,46120,78610,109920,,,
